Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
QDA,3,0.036635006784260515,0.10037174721189591,0.9544344995931652,0.053677932405566606,0.6383582234290147,0.04030083525044101,0.04410104827683856,0.02058234601343844,0.027667435675612185,0.012875125640166563,0.019561893264926255,0.018687691766007663,0.03478899451737827,0.00044464564156723176,0.04737186258236496,0.006643026004728036,0.011800211256978898,0.07681001961671943,0.036885468537799795,0.015070670489411908
LR,3,0.057692307692307696,0.022304832713754646,0.9827214856650552,0.03217158176943699,0.603250787331178,0.02811788370879636,0.021028425689150004,0.026126066594514316,0.024778514184951052,0.012875125640166563,-0.013247321563301596,-0.0014461043207081748,-0.00157134952970166,-0.00017403551129213657,0.006960414466073183,0.015755243700015152,0.005324681857049462,0.004977616820079578,0.012191539660982919,0.016001207182737388
CART,3,0.10892018779342723,0.4312267657992565,0.947255061503853,0.17391304347826086,0.6940898429952039,0.19744612049427857,0.05283002813276111,0.054644596936487336,0.273548219960382,0.012875125640166563,0.09638951762989786,0.0562356018308938,0.23879080529148428,0.0,0.3852039635833207,0.06670388813439972,0.127436245661687,0.06945827674664243,0.06089331522559225,0.17719833006388003
GBDT,3,0.20502901353965183,0.3940520446096654,0.9725266835782319,0.2697201017811705,0.8785445224245185,0.27150210175954964,0.022810623472047542,0.14320134376622998,0.14147535484738205,0.012875125640166563,7.54489210808007e-06,0.025369448216890557,0.014472612041647893,0.0,0.14693375584729146,0.016159649917006313,0.006212967154569782,0.005734620994919837,0.003211106081183135,0.014854886575122017
NN,3,0.07662835249042145,0.07434944237918216,0.9765471689082468,0.07547169811320754,0.6408692835574679,0.0636048122078412,0.023063326087531002,0.03793421667805412,0.03739306432241467,0.012875125640166563,0.09205422262461642,0.025941854031487344,0.1881183039082541,0.026646546954378514,0.04427342688999551,0.03631658367285349,0.09325285448418083,0.13256274835269852,0.08365474573713598,0.11015844273426893
RF,3,0.1536144578313253,0.1895910780669145,0.976116402622888,0.1697171381031614,0.8764605642251709,0.15863558903866382,0.022017846488138697,0.12775464987912008,0.12795404287151607,0.012875125640166563,5.2814244756271836e-05,0.002344449474372512,0.011931492379658936,-1.005985614410676e-06,0.05359136864342837,0.007836124943413259,0.0025511795181328402,0.000858608721895271,0.001110105125496652,0.006043961571349521
LDA,4,0.09090909090909091,0.06691449814126393,0.9793710812233762,0.07708779443254818,0.6006108485872741,0.06770516019877876,0.022909851235894535,0.02399974512408554,0.023383478288714052,0.012875125640166563,-0.014018912529550853,0.001994366480559351,-0.004398169106181737,-0.00014687389970327036,0.012052713646194868,0.00037774759820934366,0.0027926160655902697,0.00739298828026762,0.01594990191640262,0.018565464513857478
QDA,4,0.036635006784260515,0.10037174721189591,0.9544344995931652,0.053677932405566606,0.6383582234290147,0.04030083525044101,0.04410104827683856,0.02058234601343844,0.027667435675612185,0.012875125640166563,0.019561893264926255,0.018687691766007663,0.03478899451737827,0.00044464564156723176,0.04737186258236496,0.006643026004728036,0.011800211256978898,0.07681001961671943,0.036885468537799795,0.015070670489411908
LR,4,0.057692307692307696,0.022304832713754646,0.9827214856650552,0.03217158176943699,0.603250787331178,0.02811788370879636,0.021028425689150004,0.026126066594514316,0.024778514184951052,0.012875125640166563,-0.013247321563301596,-0.0014461043207081748,-0.00157134952970166,-0.00017403551129213657,0.006960414466073183,0.015755243700015152,0.005324681857049462,0.004977616820079578,0.012191539660982919,0.016001207182737388
CART,4,0.10892018779342723,0.4312267657992565,0.947255061503853,0.17391304347826086,0.6940898429952039,0.19744612049427857,0.05283002813276111,0.054644596936487336,0.273548219960382,0.012875125640166563,0.09638951762989786,0.0562356018308938,0.23879080529148428,0.0,0.3852039635833207,0.06670388813439972,0.127436245661687,0.06945827674664243,0.06089331522559225,0.17719833006388003
GBDT,4,0.20502901353965183,0.3940520446096654,0.9725266835782319,0.2697201017811705,0.8785445224245185,0.27150210175954964,0.022810623472047542,0.14320134376622998,0.14147535484738205,0.012875125640166563,7.54489210808007e-06,0.025369448216890557,0.014472612041647893,0.0,0.14693375584729146,0.016159649917006313,0.006212967154569782,0.005734620994919837,0.003211106081183135,0.014854886575122017
NN,4,0.07662835249042145,0.07434944237918216,0.9765471689082468,0.07547169811320754,0.6408692835574679,0.0636048122078412,0.023063326087531002,0.03793421667805412,0.03739306432241467,0.012875125640166563,0.09205422262461642,0.025941854031487344,0.1881183039082541,0.026646546954378514,0.04427342688999551,0.03631658367285349,0.09325285448418083,0.13256274835269852,0.08365474573713598,0.11015844273426893
RF,4,0.1536144578313253,0.1895910780669145,0.976116402622888,0.1697171381031614,0.8764605642251709,0.15863558903866382,0.022017846488138697,0.12775464987912008,0.12795404287151607,0.012875125640166563,5.2814244756271836e-05,0.002344449474372512,0.011931492379658936,-1.005985614410676e-06,0.05359136864342837,0.007836124943413259,0.0025511795181328402,0.000858608721895271,0.001110105125496652,0.006043961571349521
LDA,5,0.09090909090909091,0.06691449814126393,0.9793710812233762,0.07708779443254818,0.6006108485872741,0.06770516019877876,0.022909851235894535,0.02399974512408554,0.023383478288714052,0.012875125640166563,-0.014018912529550853,0.001994366480559351,-0.004398169106181737,-0.00014687389970327036,0.012052713646194868,0.00037774759820934366,0.0027926160655902697,0.00739298828026762,0.01594990191640262,0.018565464513857478
QDA,5,0.036635006784260515,0.10037174721189591,0.9544344995931652,0.053677932405566606,0.6383582234290147,0.04030083525044101,0.04410104827683856,0.02058234601343844,0.027667435675612185,0.012875125640166563,0.019561893264926255,0.018687691766007663,0.03478899451737827,0.00044464564156723176,0.04737186258236496,0.006643026004728036,0.011800211256978898,0.07681001961671943,0.036885468537799795,0.015070670489411908
LR,5,0.057692307692307696,0.022304832713754646,0.9827214856650552,0.03217158176943699,0.603250787331178,0.02811788370879636,0.021028425689150004,0.026126066594514316,0.024778514184951052,0.012875125640166563,-0.013247321563301596,-0.0014461043207081748,-0.00157134952970166,-0.00017403551129213657,0.006960414466073183,0.015755243700015152,0.005324681857049462,0.004977616820079578,0.012191539660982919,0.016001207182737388
CART,5,0.10892018779342723,0.4312267657992565,0.947255061503853,0.17391304347826086,0.6940898429952039,0.19744612049427857,0.05283002813276111,0.054644596936487336,0.273548219960382,0.012875125640166563,0.09638951762989786,0.0562356018308938,0.23879080529148428,0.0,0.3852039635833207,0.06670388813439972,0.127436245661687,0.06945827674664243,0.06089331522559225,0.17719833006388003
GBDT,5,0.20502901353965183,0.3940520446096654,0.9725266835782319,0.2697201017811705,0.8785445224245185,0.27150210175954964,0.022810623472047542,0.14320134376622998,0.14147535484738205,0.012875125640166563,7.54489210808007e-06,0.025369448216890557,0.014472612041647893,0.0,0.14693375584729146,0.016159649917006313,0.006212967154569782,0.005734620994919837,0.003211106081183135,0.014854886575122017
NN,5,0.07662835249042145,0.07434944237918216,0.9765471689082468,0.07547169811320754,0.6408692835574679,0.0636048122078412,0.023063326087531002,0.03793421667805412,0.03739306432241467,0.012875125640166563,0.09205422262461642,0.025941854031487344,0.1881183039082541,0.026646546954378514,0.04427342688999551,0.03631658367285349,0.09325285448418083,0.13256274835269852,0.08365474573713598,0.11015844273426893
RF,5,0.1536144578313253,0.1895910780669145,0.976116402622888,0.1697171381031614,0.8764605642251709,0.15863558903866382,0.022017846488138697,0.12775464987912008,0.12795404287151607,0.012875125640166563,5.2814244756271836e-05,0.002344449474372512,0.011931492379658936,-1.005985614410676e-06,0.05359136864342837,0.007836124943413259,0.0025511795181328402,0.000858608721895271,0.001110105125496652,0.006043961571349521
LDA,6,0.09090909090909091,0.06691449814126393,0.9793710812233762,0.07708779443254818,0.6006108485872741,0.06770516019877876,0.022909851235894535,0.02399974512408554,0.023383478288714052,0.012875125640166563,-0.014018912529550853,0.001994366480559351,-0.004398169106181737,-0.00014687389970327036,0.012052713646194868,0.00037774759820934366,0.0027926160655902697,0.00739298828026762,0.01594990191640262,0.018565464513857478
QDA,6,0.036635006784260515,0.10037174721189591,0.9544344995931652,0.053677932405566606,0.6383582234290147,0.04030083525044101,0.04410104827683856,0.02058234601343844,0.027667435675612185,0.012875125640166563,0.019561893264926255,0.018687691766007663,0.03478899451737827,0.00044464564156723176,0.04737186258236496,0.006643026004728036,0.011800211256978898,0.07681001961671943,0.036885468537799795,0.015070670489411908
LR,6,0.057692307692307696,0.022304832713754646,0.9827214856650552,0.03217158176943699,0.603250787331178,0.02811788370879636,0.021028425689150004,0.026126066594514316,0.024778514184951052,0.012875125640166563,-0.013247321563301596,-0.0014461043207081748,-0.00157134952970166,-0.00017403551129213657,0.006960414466073183,0.015755243700015152,0.005324681857049462,0.004977616820079578,0.012191539660982919,0.016001207182737388
CART,6,0.10892018779342723,0.4312267657992565,0.947255061503853,0.17391304347826086,0.6940898429952039,0.19744612049427857,0.05283002813276111,0.054644596936487336,0.273548219960382,0.012875125640166563,0.09638951762989786,0.0562356018308938,0.23879080529148428,0.0,0.3852039635833207,0.06670388813439972,0.127436245661687,0.06945827674664243,0.06089331522559225,0.17719833006388003
GBDT,6,0.20502901353965183,0.3940520446096654,0.9725266835782319,0.2697201017811705,0.8785445224245185,0.27150210175954964,0.022810623472047542,0.14320134376622998,0.14147535484738205,0.012875125640166563,7.54489210808007e-06,0.025369448216890557,0.014472612041647893,0.0,0.14693375584729146,0.016159649917006313,0.006212967154569782,0.005734620994919837,0.003211106081183135,0.014854886575122017
NN,6,0.07662835249042145,0.07434944237918216,0.9765471689082468,0.07547169811320754,0.6408692835574679,0.0636048122078412,0.023063326087531002,0.03793421667805412,0.03739306432241467,0.012875125640166563,0.09205422262461642,0.025941854031487344,0.1881183039082541,0.026646546954378514,0.04427342688999551,0.03631658367285349,0.09325285448418083,0.13256274835269852,0.08365474573713598,0.11015844273426893
RF,6,0.1536144578313253,0.1895910780669145,0.976116402622888,0.1697171381031614,0.8764605642251709,0.15863558903866382,0.022017846488138697,0.12775464987912008,0.12795404287151607,0.012875125640166563,5.2814244756271836e-05,0.002344449474372512,0.011931492379658936,-1.005985614410676e-06,0.05359136864342837,0.007836124943413259,0.0025511795181328402,0.000858608721895271,0.001110105125496652,0.006043961571349521
LDA,7,0.09090909090909091,0.06691449814126393,0.9793710812233762,0.07708779443254818,0.6006108485872741,0.06770516019877876,0.022909851235894535,0.02399974512408554,0.023383478288714052,0.012875125640166563,-0.014018912529550853,0.001994366480559351,-0.004398169106181737,-0.00014687389970327036,0.012052713646194868,0.00037774759820934366,0.0027926160655902697,0.00739298828026762,0.01594990191640262,0.018565464513857478
QDA,7,0.036635006784260515,0.10037174721189591,0.9544344995931652,0.053677932405566606,0.6383582234290147,0.04030083525044101,0.04410104827683856,0.02058234601343844,0.027667435675612185,0.012875125640166563,0.019561893264926255,0.018687691766007663,0.03478899451737827,0.00044464564156723176,0.04737186258236496,0.006643026004728036,0.011800211256978898,0.07681001961671943,0.036885468537799795,0.015070670489411908
LR,7,0.057692307692307696,0.022304832713754646,0.9827214856650552,0.03217158176943699,0.603250787331178,0.02811788370879636,0.021028425689150004,0.026126066594514316,0.024778514184951052,0.012875125640166563,-0.013247321563301596,-0.0014461043207081748,-0.00157134952970166,-0.00017403551129213657,0.006960414466073183,0.015755243700015152,0.005324681857049462,0.004977616820079578,0.012191539660982919,0.016001207182737388
CART,7,0.10892018779342723,0.4312267657992565,0.947255061503853,0.17391304347826086,0.6940898429952039,0.19744612049427857,0.05283002813276111,0.054644596936487336,0.273548219960382,0.012875125640166563,0.09638951762989786,0.0562356018308938,0.23879080529148428,0.0,0.3852039635833207,0.06670388813439972,0.127436245661687,0.06945827674664243,0.06089331522559225,0.17719833006388003
GBDT,7,0.20502901353965183,0.3940520446096654,0.9725266835782319,0.2697201017811705,0.8785445224245185,0.27150210175954964,0.022810623472047542,0.14320134376622998,0.14147535484738205,0.012875125640166563,7.54489210808007e-06,0.025369448216890557,0.014472612041647893,0.0,0.14693375584729146,0.016159649917006313,0.006212967154569782,0.005734620994919837,0.003211106081183135,0.014854886575122017
NN,7,0.07662835249042145,0.07434944237918216,0.9765471689082468,0.07547169811320754,0.6408692835574679,0.0636048122078412,0.023063326087531002,0.03793421667805412,0.03739306432241467,0.012875125640166563,0.09205422262461642,0.025941854031487344,0.1881183039082541,0.026646546954378514,0.04427342688999551,0.03631658367285349,0.09325285448418083,0.13256274835269852,0.08365474573713598,0.11015844273426893
RF,7,0.1536144578313253,0.1895910780669145,0.976116402622888,0.1697171381031614,0.8764605642251709,0.15863558903866382,0.022017846488138697,0.12775464987912008,0.12795404287151607,0.012875125640166563,5.2814244756271836e-05,0.002344449474372512,0.011931492379658936,-1.005985614410676e-06,0.05359136864342837,0.007836124943413259,0.0025511795181328402,0.000858608721895271,0.001110105125496652,0.006043961571349521
LDA,8,0.09090909090909091,0.06691449814126393,0.9793710812233762,0.07708779443254818,0.6006108485872741,0.06770516019877876,0.022909851235894535,0.02399974512408554,0.023383478288714052,0.012875125640166563,-0.014018912529550853,0.001994366480559351,-0.004398169106181737,-0.00014687389970327036,0.012052713646194868,0.00037774759820934366,0.0027926160655902697,0.00739298828026762,0.01594990191640262,0.018565464513857478
QDA,8,0.036635006784260515,0.10037174721189591,0.9544344995931652,0.053677932405566606,0.6383582234290147,0.04030083525044101,0.04410104827683856,0.02058234601343844,0.027667435675612185,0.012875125640166563,0.019561893264926255,0.018687691766007663,0.03478899451737827,0.00044464564156723176,0.04737186258236496,0.006643026004728036,0.011800211256978898,0.07681001961671943,0.036885468537799795,0.015070670489411908
LR,8,0.057692307692307696,0.022304832713754646,0.9827214856650552,0.03217158176943699,0.603250787331178,0.02811788370879636,0.021028425689150004,0.026126066594514316,0.024778514184951052,0.012875125640166563,-0.013247321563301596,-0.0014461043207081748,-0.00157134952970166,-0.00017403551129213657,0.006960414466073183,0.015755243700015152,0.005324681857049462,0.004977616820079578,0.012191539660982919,0.016001207182737388
CART,8,0.10892018779342723,0.4312267657992565,0.947255061503853,0.17391304347826086,0.6940898429952039,0.19744612049427857,0.05283002813276111,0.054644596936487336,0.273548219960382,0.012875125640166563,0.09638951762989786,0.0562356018308938,0.23879080529148428,0.0,0.3852039635833207,0.06670388813439972,0.127436245661687,0.06945827674664243,0.06089331522559225,0.17719833006388003
GBDT,8,0.20502901353965183,0.3940520446096654,0.9725266835782319,0.2697201017811705,0.8785445224245185,0.27150210175954964,0.022810623472047542,0.14320134376622998,0.14147535484738205,0.012875125640166563,7.54489210808007e-06,0.025369448216890557,0.014472612041647893,0.0,0.14693375584729146,0.016159649917006313,0.006212967154569782,0.005734620994919837,0.003211106081183135,0.014854886575122017
NN,8,0.07662835249042145,0.07434944237918216,0.9765471689082468,0.07547169811320754,0.6408692835574679,0.0636048122078412,0.023063326087531002,0.03793421667805412,0.03739306432241467,0.012875125640166563,0.09205422262461642,0.025941854031487344,0.1881183039082541,0.026646546954378514,0.04427342688999551,0.03631658367285349,0.09325285448418083,0.13256274835269852,0.08365474573713598,0.11015844273426893
RF,8,0.1536144578313253,0.1895910780669145,0.976116402622888,0.1697171381031614,0.8764605642251709,0.15863558903866382,0.022017846488138697,0.12775464987912008,0.12795404287151607,0.012875125640166563,5.2814244756271836e-05,0.002344449474372512,0.011931492379658936,-1.005985614410676e-06,0.05359136864342837,0.007836124943413259,0.0025511795181328402,0.000858608721895271,0.001110105125496652,0.006043961571349521
LDA,9,0.09090909090909091,0.06691449814126393,0.9793710812233762,0.07708779443254818,0.6006108485872741,0.06770516019877876,0.022909851235894535,0.02399974512408554,0.023383478288714052,0.012875125640166563,-0.014018912529550853,0.001994366480559351,-0.004398169106181737,-0.00014687389970327036,0.012052713646194868,0.00037774759820934366,0.0027926160655902697,0.00739298828026762,0.01594990191640262,0.018565464513857478
QDA,9,0.036635006784260515,0.10037174721189591,0.9544344995931652,0.053677932405566606,0.6383582234290147,0.04030083525044101,0.04410104827683856,0.02058234601343844,0.027667435675612185,0.012875125640166563,0.019561893264926255,0.018687691766007663,0.03478899451737827,0.00044464564156723176,0.04737186258236496,0.006643026004728036,0.011800211256978898,0.07681001961671943,0.036885468537799795,0.015070670489411908
LR,9,0.057692307692307696,0.022304832713754646,0.9827214856650552,0.03217158176943699,0.603250787331178,0.02811788370879636,0.021028425689150004,0.026126066594514316,0.024778514184951052,0.012875125640166563,-0.013247321563301596,-0.0014461043207081748,-0.00157134952970166,-0.00017403551129213657,0.006960414466073183,0.015755243700015152,0.005324681857049462,0.004977616820079578,0.012191539660982919,0.016001207182737388
CART,9,0.10892018779342723,0.4312267657992565,0.947255061503853,0.17391304347826086,0.6940898429952039,0.19744612049427857,0.05283002813276111,0.054644596936487336,0.273548219960382,0.012875125640166563,0.09638951762989786,0.0562356018308938,0.23879080529148428,0.0,0.3852039635833207,0.06670388813439972,0.127436245661687,0.06945827674664243,0.06089331522559225,0.17719833006388003
GBDT,9,0.20502901353965183,0.3940520446096654,0.9725266835782319,0.2697201017811705,0.8785445224245185,0.27150210175954964,0.022810623472047542,0.14320134376622998,0.14147535484738205,0.012875125640166563,7.54489210808007e-06,0.025369448216890557,0.014472612041647893,0.0,0.14693375584729146,0.016159649917006313,0.006212967154569782,0.005734620994919837,0.003211106081183135,0.014854886575122017
NN,9,0.07662835249042145,0.07434944237918216,0.9765471689082468,0.07547169811320754,0.6408692835574679,0.0636048122078412,0.023063326087531002,0.03793421667805412,0.03739306432241467,0.012875125640166563,0.09205422262461642,0.025941854031487344,0.1881183039082541,0.026646546954378514,0.04427342688999551,0.03631658367285349,0.09325285448418083,0.13256274835269852,0.08365474573713598,0.11015844273426893
RF,9,0.1536144578313253,0.1895910780669145,0.976116402622888,0.1697171381031614,0.8764605642251709,0.15863558903866382,0.022017846488138697,0.12775464987912008,0.12795404287151607,0.012875125640166563,5.2814244756271836e-05,0.002344449474372512,0.011931492379658936,-1.005985614410676e-06,0.05359136864342837,0.007836124943413259,0.0025511795181328402,0.000858608721895271,0.001110105125496652,0.006043961571349521
LDA,10,0.09090909090909091,0.06691449814126393,0.9793710812233762,0.07708779443254818,0.6006108485872741,0.06770516019877876,0.022909851235894535,0.02399974512408554,0.023383478288714052,0.012875125640166563,-0.014018912529550853,0.001994366480559351,-0.004398169106181737,-0.00014687389970327036,0.012052713646194868,0.00037774759820934366,0.0027926160655902697,0.00739298828026762,0.01594990191640262,0.018565464513857478
QDA,10,0.036635006784260515,0.10037174721189591,0.9544344995931652,0.053677932405566606,0.6383582234290147,0.04030083525044101,0.04410104827683856,0.02058234601343844,0.027667435675612185,0.012875125640166563,0.019561893264926255,0.018687691766007663,0.03478899451737827,0.00044464564156723176,0.04737186258236496,0.006643026004728036,0.011800211256978898,0.07681001961671943,0.036885468537799795,0.015070670489411908
LR,10,0.057692307692307696,0.022304832713754646,0.9827214856650552,0.03217158176943699,0.603250787331178,0.02811788370879636,0.021028425689150004,0.026126066594514316,0.024778514184951052,0.012875125640166563,-0.013247321563301596,-0.0014461043207081748,-0.00157134952970166,-0.00017403551129213657,0.006960414466073183,0.015755243700015152,0.005324681857049462,0.004977616820079578,0.012191539660982919,0.016001207182737388
CART,10,0.10892018779342723,0.4312267657992565,0.947255061503853,0.17391304347826086,0.6940898429952039,0.19744612049427857,0.05283002813276111,0.054644596936487336,0.273548219960382,0.012875125640166563,0.09638951762989786,0.0562356018308938,0.23879080529148428,0.0,0.3852039635833207,0.06670388813439972,0.127436245661687,0.06945827674664243,0.06089331522559225,0.17719833006388003
GBDT,10,0.20502901353965183,0.3940520446096654,0.9725266835782319,0.2697201017811705,0.8785445224245185,0.27150210175954964,0.022810623472047542,0.14320134376622998,0.14147535484738205,0.012875125640166563,7.54489210808007e-06,0.025369448216890557,0.014472612041647893,0.0,0.14693375584729146,0.016159649917006313,0.006212967154569782,0.005734620994919837,0.003211106081183135,0.014854886575122017
NN,10,0.07662835249042145,0.07434944237918216,0.9765471689082468,0.07547169811320754,0.6408692835574679,0.0636048122078412,0.023063326087531002,0.03793421667805412,0.03739306432241467,0.012875125640166563,0.09205422262461642,0.025941854031487344,0.1881183039082541,0.026646546954378514,0.04427342688999551,0.03631658367285349,0.09325285448418083,0.13256274835269852,0.08365474573713598,0.11015844273426893
RF,10,0.1536144578313253,0.1895910780669145,0.976116402622888,0.1697171381031614,0.8764605642251709,0.15863558903866382,0.022017846488138697,0.12775464987912008,0.12795404287151607,0.012875125640166563,5.2814244756271836e-05,0.002344449474372512,0.011931492379658936,-1.005985614410676e-06,0.05359136864342837,0.007836124943413259,0.0025511795181328402,0.000858608721895271,0.001110105125496652,0.006043961571349521
