Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
LDA,4,0.08994708994708994,0.06666666666666667,0.9830767325710984,0.07657657657657657,0.615956115468046,0.06900777409027076,0.019959036929763342,0.02903269549870583,0.027899789069428287,0.010525446815536386,0.001666367242022715,0.015164384129572595,0.00878539544782415,0.007183565732922492,-0.001943312005085529,-0.00019803485302849477,0.01890783709456758,0.01480922043642301,0.022326805876093547,0.01825444645596388
QDA,4,0.010047705492464221,0.9333333333333333,0.03141123539852231,0.019881380001670706,0.5186697388783647,-0.03100475990931947,0.9679067087696732,0.020801735755807748,0.05729924373010599,0.010525446815536386,0.034955846381338154,0.004241925899310539,0.02347175964953514,0.009427454015284642,0.020905736515526428,0.02192299719462156,-0.02370793659567987,0.01573706831027777,-0.014255883694255057,0.024605104959854195
LR,4,0.10666666666666667,0.03137254901960784,0.9870392537251826,0.04848484848484848,0.6013976272972061,0.05249780247284416,0.018147008110201784,0.028243686713181868,0.027156700790155586,0.010525446815536386,0.010137781401583768,0.019862218598416304,0.017042053039620808,0.007558906040546742,0.00033719821450788333,0.00020273351667341455,0.024389242824173273,0.018787330191677908,0.02681375326488027,0.020073934854410558
CART,4,0.09689213893967093,0.41568627450980394,0.9530688900813142,0.15715344699777611,0.6935850812876461,0.18404176217962398,0.047388875130134886,0.04771592249378445,0.25864636310612704,0.010525446815536386,0.049807631182543055,0.1345243985019554,0.1406840701482843,0.0,0.24110612070037724,0.30944348475007255,0.13233717057530986,0.0941634305772446,0.15312419673581062,0.19239576567488006
GBDT,4,0.17913832199546487,0.30980392156862746,0.9777933710323193,0.22701149425287356,0.8729782785799118,0.224971102201744,0.01737301458570259,0.15234431143246968,0.14921603986644263,0.010525446815536386,0.0010946504332444817,0.05889429388759142,0.005037658407153112,1.1470267132884793e-05,0.06044512928234831,0.07282679896629411,0.039496275618081576,0.006553115628584539,0.014456820663064418,0.018666823288788194
NN,4,0.2054794520547945,0.17647058823529413,0.9841499153836628,0.189873417721519,0.7385863572861149,0.18245410662390105,0.017993529840932675,0.0889143927247004,0.0892597156453375,0.010525446815536386,0.16046820801260353,0.054729757742430364,0.14901369522256477,0.013545003523997812,0.038802946338497325,0.01559804314478792,0.0839757604234326,0.06058332527190069,0.14463329694172278,0.13298558615828976
RF,4,0.24,0.21176470588235294,0.9846452305279234,0.22499999999999998,0.8913987069882183,0.21771055795949976,0.016832320997194852,0.1590193382858687,0.15600165466511934,0.010525446815536386,0.0004963999944722408,0.01736391149928842,0.004228797280303032,1.2437639061779747e-06,0.023156396401376456,0.07173021378919589,0.015542626552977556,0.003291413883169203,0.010441259794640834,0.00956482082889969
LDA,5,0.08994708994708994,0.06666666666666667,0.9830767325710984,0.07657657657657657,0.615956115468046,0.06900777409027076,0.019959036929763342,0.02903269549870583,0.027899789069428287,0.010525446815536386,0.001666367242022715,0.015164384129572595,0.00878539544782415,0.007183565732922492,-0.001943312005085529,-0.00019803485302849477,0.01890783709456758,0.01480922043642301,0.022326805876093547,0.01825444645596388
QDA,5,0.010047705492464221,0.9333333333333333,0.03141123539852231,0.019881380001670706,0.5186697388783647,-0.03100475990931947,0.9679067087696732,0.020801735755807748,0.05729924373010599,0.010525446815536386,0.034955846381338154,0.004241925899310539,0.02347175964953514,0.009427454015284642,0.020905736515526428,0.02192299719462156,-0.02370793659567987,0.01573706831027777,-0.014255883694255057,0.024605104959854195
LR,5,0.10666666666666667,0.03137254901960784,0.9870392537251826,0.04848484848484848,0.6013976272972061,0.05249780247284416,0.018147008110201784,0.028243686713181868,0.027156700790155586,0.010525446815536386,0.010137781401583768,0.019862218598416304,0.017042053039620808,0.007558906040546742,0.00033719821450788333,0.00020273351667341455,0.024389242824173273,0.018787330191677908,0.02681375326488027,0.020073934854410558
CART,5,0.09689213893967093,0.41568627450980394,0.9530688900813142,0.15715344699777611,0.6935850812876461,0.18404176217962398,0.047388875130134886,0.04771592249378445,0.25864636310612704,0.010525446815536386,0.049807631182543055,0.1345243985019554,0.1406840701482843,0.0,0.24110612070037724,0.30944348475007255,0.13233717057530986,0.0941634305772446,0.15312419673581062,0.19239576567488006
GBDT,5,0.17913832199546487,0.30980392156862746,0.9777933710323193,0.22701149425287356,0.8729782785799118,0.224971102201744,0.01737301458570259,0.15234431143246968,0.14921603986644263,0.010525446815536386,0.0010946504332444817,0.05889429388759142,0.005037658407153112,1.1470267132884793e-05,0.06044512928234831,0.07282679896629411,0.039496275618081576,0.006553115628584539,0.014456820663064418,0.018666823288788194
NN,5,0.2054794520547945,0.17647058823529413,0.9841499153836628,0.189873417721519,0.7385863572861149,0.18245410662390105,0.017993529840932675,0.0889143927247004,0.0892597156453375,0.010525446815536386,0.16046820801260353,0.054729757742430364,0.14901369522256477,0.013545003523997812,0.038802946338497325,0.01559804314478792,0.0839757604234326,0.06058332527190069,0.14463329694172278,0.13298558615828976
RF,5,0.24,0.21176470588235294,0.9846452305279234,0.22499999999999998,0.8913987069882183,0.21771055795949976,0.016832320997194852,0.1590193382858687,0.15600165466511934,0.010525446815536386,0.0004963999944722408,0.01736391149928842,0.004228797280303032,1.2437639061779747e-06,0.023156396401376456,0.07173021378919589,0.015542626552977556,0.003291413883169203,0.010441259794640834,0.00956482082889969
LDA,6,0.08994708994708994,0.06666666666666667,0.9830767325710984,0.07657657657657657,0.615956115468046,0.06900777409027076,0.019959036929763342,0.02903269549870583,0.027899789069428287,0.010525446815536386,0.001666367242022715,0.015164384129572595,0.00878539544782415,0.007183565732922492,-0.001943312005085529,-0.00019803485302849477,0.01890783709456758,0.01480922043642301,0.022326805876093547,0.01825444645596388
QDA,6,0.010047705492464221,0.9333333333333333,0.03141123539852231,0.019881380001670706,0.5186697388783647,-0.03100475990931947,0.9679067087696732,0.020801735755807748,0.05729924373010599,0.010525446815536386,0.034955846381338154,0.004241925899310539,0.02347175964953514,0.009427454015284642,0.020905736515526428,0.02192299719462156,-0.02370793659567987,0.01573706831027777,-0.014255883694255057,0.024605104959854195
LR,6,0.10666666666666667,0.03137254901960784,0.9870392537251826,0.04848484848484848,0.6013976272972061,0.05249780247284416,0.018147008110201784,0.028243686713181868,0.027156700790155586,0.010525446815536386,0.010137781401583768,0.019862218598416304,0.017042053039620808,0.007558906040546742,0.00033719821450788333,0.00020273351667341455,0.024389242824173273,0.018787330191677908,0.02681375326488027,0.020073934854410558
CART,6,0.09689213893967093,0.41568627450980394,0.9530688900813142,0.15715344699777611,0.6935850812876461,0.18404176217962398,0.047388875130134886,0.04771592249378445,0.25864636310612704,0.010525446815536386,0.049807631182543055,0.1345243985019554,0.1406840701482843,0.0,0.24110612070037724,0.30944348475007255,0.13233717057530986,0.0941634305772446,0.15312419673581062,0.19239576567488006
GBDT,6,0.17913832199546487,0.30980392156862746,0.9777933710323193,0.22701149425287356,0.8729782785799118,0.224971102201744,0.01737301458570259,0.15234431143246968,0.14921603986644263,0.010525446815536386,0.0010946504332444817,0.05889429388759142,0.005037658407153112,1.1470267132884793e-05,0.06044512928234831,0.07282679896629411,0.039496275618081576,0.006553115628584539,0.014456820663064418,0.018666823288788194
NN,6,0.2054794520547945,0.17647058823529413,0.9841499153836628,0.189873417721519,0.7385863572861149,0.18245410662390105,0.017993529840932675,0.0889143927247004,0.0892597156453375,0.010525446815536386,0.16046820801260353,0.054729757742430364,0.14901369522256477,0.013545003523997812,0.038802946338497325,0.01559804314478792,0.0839757604234326,0.06058332527190069,0.14463329694172278,0.13298558615828976
RF,6,0.24,0.21176470588235294,0.9846452305279234,0.22499999999999998,0.8913987069882183,0.21771055795949976,0.016832320997194852,0.1590193382858687,0.15600165466511934,0.010525446815536386,0.0004963999944722408,0.01736391149928842,0.004228797280303032,1.2437639061779747e-06,0.023156396401376456,0.07173021378919589,0.015542626552977556,0.003291413883169203,0.010441259794640834,0.00956482082889969
LDA,7,0.08994708994708994,0.06666666666666667,0.9830767325710984,0.07657657657657657,0.615956115468046,0.06900777409027076,0.019959036929763342,0.02903269549870583,0.027899789069428287,0.010525446815536386,0.001666367242022715,0.015164384129572595,0.00878539544782415,0.007183565732922492,-0.001943312005085529,-0.00019803485302849477,0.01890783709456758,0.01480922043642301,0.022326805876093547,0.01825444645596388
QDA,7,0.010047705492464221,0.9333333333333333,0.03141123539852231,0.019881380001670706,0.5186697388783647,-0.03100475990931947,0.9679067087696732,0.020801735755807748,0.05729924373010599,0.010525446815536386,0.034955846381338154,0.004241925899310539,0.02347175964953514,0.009427454015284642,0.020905736515526428,0.02192299719462156,-0.02370793659567987,0.01573706831027777,-0.014255883694255057,0.024605104959854195
LR,7,0.10666666666666667,0.03137254901960784,0.9870392537251826,0.04848484848484848,0.6013976272972061,0.05249780247284416,0.018147008110201784,0.028243686713181868,0.027156700790155586,0.010525446815536386,0.010137781401583768,0.019862218598416304,0.017042053039620808,0.007558906040546742,0.00033719821450788333,0.00020273351667341455,0.024389242824173273,0.018787330191677908,0.02681375326488027,0.020073934854410558
CART,7,0.09689213893967093,0.41568627450980394,0.9530688900813142,0.15715344699777611,0.6935850812876461,0.18404176217962398,0.047388875130134886,0.04771592249378445,0.25864636310612704,0.010525446815536386,0.049807631182543055,0.1345243985019554,0.1406840701482843,0.0,0.24110612070037724,0.30944348475007255,0.13233717057530986,0.0941634305772446,0.15312419673581062,0.19239576567488006
GBDT,7,0.17913832199546487,0.30980392156862746,0.9777933710323193,0.22701149425287356,0.8729782785799118,0.224971102201744,0.01737301458570259,0.15234431143246968,0.14921603986644263,0.010525446815536386,0.0010946504332444817,0.05889429388759142,0.005037658407153112,1.1470267132884793e-05,0.06044512928234831,0.07282679896629411,0.039496275618081576,0.006553115628584539,0.014456820663064418,0.018666823288788194
NN,7,0.2054794520547945,0.17647058823529413,0.9841499153836628,0.189873417721519,0.7385863572861149,0.18245410662390105,0.017993529840932675,0.0889143927247004,0.0892597156453375,0.010525446815536386,0.16046820801260353,0.054729757742430364,0.14901369522256477,0.013545003523997812,0.038802946338497325,0.01559804314478792,0.0839757604234326,0.06058332527190069,0.14463329694172278,0.13298558615828976
RF,7,0.24,0.21176470588235294,0.9846452305279234,0.22499999999999998,0.8913987069882183,0.21771055795949976,0.016832320997194852,0.1590193382858687,0.15600165466511934,0.010525446815536386,0.0004963999944722408,0.01736391149928842,0.004228797280303032,1.2437639061779747e-06,0.023156396401376456,0.07173021378919589,0.015542626552977556,0.003291413883169203,0.010441259794640834,0.00956482082889969
LDA,8,0.08994708994708994,0.06666666666666667,0.9830767325710984,0.07657657657657657,0.615956115468046,0.06900777409027076,0.019959036929763342,0.02903269549870583,0.027899789069428287,0.010525446815536386,0.001666367242022715,0.015164384129572595,0.00878539544782415,0.007183565732922492,-0.001943312005085529,-0.00019803485302849477,0.01890783709456758,0.01480922043642301,0.022326805876093547,0.01825444645596388
QDA,8,0.010047705492464221,0.9333333333333333,0.03141123539852231,0.019881380001670706,0.5186697388783647,-0.03100475990931947,0.9679067087696732,0.020801735755807748,0.05729924373010599,0.010525446815536386,0.034955846381338154,0.004241925899310539,0.02347175964953514,0.009427454015284642,0.020905736515526428,0.02192299719462156,-0.02370793659567987,0.01573706831027777,-0.014255883694255057,0.024605104959854195
LR,8,0.10666666666666667,0.03137254901960784,0.9870392537251826,0.04848484848484848,0.6013976272972061,0.05249780247284416,0.018147008110201784,0.028243686713181868,0.027156700790155586,0.010525446815536386,0.010137781401583768,0.019862218598416304,0.017042053039620808,0.007558906040546742,0.00033719821450788333,0.00020273351667341455,0.024389242824173273,0.018787330191677908,0.02681375326488027,0.020073934854410558
CART,8,0.09689213893967093,0.41568627450980394,0.9530688900813142,0.15715344699777611,0.6935850812876461,0.18404176217962398,0.047388875130134886,0.04771592249378445,0.25864636310612704,0.010525446815536386,0.049807631182543055,0.1345243985019554,0.1406840701482843,0.0,0.24110612070037724,0.30944348475007255,0.13233717057530986,0.0941634305772446,0.15312419673581062,0.19239576567488006
GBDT,8,0.17913832199546487,0.30980392156862746,0.9777933710323193,0.22701149425287356,0.8729782785799118,0.224971102201744,0.01737301458570259,0.15234431143246968,0.14921603986644263,0.010525446815536386,0.0010946504332444817,0.05889429388759142,0.005037658407153112,1.1470267132884793e-05,0.06044512928234831,0.07282679896629411,0.039496275618081576,0.006553115628584539,0.014456820663064418,0.018666823288788194
NN,8,0.2054794520547945,0.17647058823529413,0.9841499153836628,0.189873417721519,0.7385863572861149,0.18245410662390105,0.017993529840932675,0.0889143927247004,0.0892597156453375,0.010525446815536386,0.16046820801260353,0.054729757742430364,0.14901369522256477,0.013545003523997812,0.038802946338497325,0.01559804314478792,0.0839757604234326,0.06058332527190069,0.14463329694172278,0.13298558615828976
RF,8,0.24,0.21176470588235294,0.9846452305279234,0.22499999999999998,0.8913987069882183,0.21771055795949976,0.016832320997194852,0.1590193382858687,0.15600165466511934,0.010525446815536386,0.0004963999944722408,0.01736391149928842,0.004228797280303032,1.2437639061779747e-06,0.023156396401376456,0.07173021378919589,0.015542626552977556,0.003291413883169203,0.010441259794640834,0.00956482082889969
LDA,9,0.08994708994708994,0.06666666666666667,0.9830767325710984,0.07657657657657657,0.615956115468046,0.06900777409027076,0.019959036929763342,0.02903269549870583,0.027899789069428287,0.010525446815536386,0.001666367242022715,0.015164384129572595,0.00878539544782415,0.007183565732922492,-0.001943312005085529,-0.00019803485302849477,0.01890783709456758,0.01480922043642301,0.022326805876093547,0.01825444645596388
QDA,9,0.010047705492464221,0.9333333333333333,0.03141123539852231,0.019881380001670706,0.5186697388783647,-0.03100475990931947,0.9679067087696732,0.020801735755807748,0.05729924373010599,0.010525446815536386,0.034955846381338154,0.004241925899310539,0.02347175964953514,0.009427454015284642,0.020905736515526428,0.02192299719462156,-0.02370793659567987,0.01573706831027777,-0.014255883694255057,0.024605104959854195
LR,9,0.10666666666666667,0.03137254901960784,0.9870392537251826,0.04848484848484848,0.6013976272972061,0.05249780247284416,0.018147008110201784,0.028243686713181868,0.027156700790155586,0.010525446815536386,0.010137781401583768,0.019862218598416304,0.017042053039620808,0.007558906040546742,0.00033719821450788333,0.00020273351667341455,0.024389242824173273,0.018787330191677908,0.02681375326488027,0.020073934854410558
CART,9,0.09689213893967093,0.41568627450980394,0.9530688900813142,0.15715344699777611,0.6935850812876461,0.18404176217962398,0.047388875130134886,0.04771592249378445,0.25864636310612704,0.010525446815536386,0.049807631182543055,0.1345243985019554,0.1406840701482843,0.0,0.24110612070037724,0.30944348475007255,0.13233717057530986,0.0941634305772446,0.15312419673581062,0.19239576567488006
GBDT,9,0.17913832199546487,0.30980392156862746,0.9777933710323193,0.22701149425287356,0.8729782785799118,0.224971102201744,0.01737301458570259,0.15234431143246968,0.14921603986644263,0.010525446815536386,0.0010946504332444817,0.05889429388759142,0.005037658407153112,1.1470267132884793e-05,0.06044512928234831,0.07282679896629411,0.039496275618081576,0.006553115628584539,0.014456820663064418,0.018666823288788194
NN,9,0.2054794520547945,0.17647058823529413,0.9841499153836628,0.189873417721519,0.7385863572861149,0.18245410662390105,0.017993529840932675,0.0889143927247004,0.0892597156453375,0.010525446815536386,0.16046820801260353,0.054729757742430364,0.14901369522256477,0.013545003523997812,0.038802946338497325,0.01559804314478792,0.0839757604234326,0.06058332527190069,0.14463329694172278,0.13298558615828976
RF,9,0.24,0.21176470588235294,0.9846452305279234,0.22499999999999998,0.8913987069882183,0.21771055795949976,0.016832320997194852,0.1590193382858687,0.15600165466511934,0.010525446815536386,0.0004963999944722408,0.01736391149928842,0.004228797280303032,1.2437639061779747e-06,0.023156396401376456,0.07173021378919589,0.015542626552977556,0.003291413883169203,0.010441259794640834,0.00956482082889969
LDA,10,0.08994708994708994,0.06666666666666667,0.9830767325710984,0.07657657657657657,0.615956115468046,0.06900777409027076,0.019959036929763342,0.02903269549870583,0.027899789069428287,0.010525446815536386,0.001666367242022715,0.015164384129572595,0.00878539544782415,0.007183565732922492,-0.001943312005085529,-0.00019803485302849477,0.01890783709456758,0.01480922043642301,0.022326805876093547,0.01825444645596388
QDA,10,0.010047705492464221,0.9333333333333333,0.03141123539852231,0.019881380001670706,0.5186697388783647,-0.03100475990931947,0.9679067087696732,0.020801735755807748,0.05729924373010599,0.010525446815536386,0.034955846381338154,0.004241925899310539,0.02347175964953514,0.009427454015284642,0.020905736515526428,0.02192299719462156,-0.02370793659567987,0.01573706831027777,-0.014255883694255057,0.024605104959854195
LR,10,0.10666666666666667,0.03137254901960784,0.9870392537251826,0.04848484848484848,0.6013976272972061,0.05249780247284416,0.018147008110201784,0.028243686713181868,0.027156700790155586,0.010525446815536386,0.010137781401583768,0.019862218598416304,0.017042053039620808,0.007558906040546742,0.00033719821450788333,0.00020273351667341455,0.024389242824173273,0.018787330191677908,0.02681375326488027,0.020073934854410558
CART,10,0.09689213893967093,0.41568627450980394,0.9530688900813142,0.15715344699777611,0.6935850812876461,0.18404176217962398,0.047388875130134886,0.04771592249378445,0.25864636310612704,0.010525446815536386,0.049807631182543055,0.1345243985019554,0.1406840701482843,0.0,0.24110612070037724,0.30944348475007255,0.13233717057530986,0.0941634305772446,0.15312419673581062,0.19239576567488006
GBDT,10,0.17913832199546487,0.30980392156862746,0.9777933710323193,0.22701149425287356,0.8729782785799118,0.224971102201744,0.01737301458570259,0.15234431143246968,0.14921603986644263,0.010525446815536386,0.0010946504332444817,0.05889429388759142,0.005037658407153112,1.1470267132884793e-05,0.06044512928234831,0.07282679896629411,0.039496275618081576,0.006553115628584539,0.014456820663064418,0.018666823288788194
NN,10,0.2054794520547945,0.17647058823529413,0.9841499153836628,0.189873417721519,0.7385863572861149,0.18245410662390105,0.017993529840932675,0.0889143927247004,0.0892597156453375,0.010525446815536386,0.16046820801260353,0.054729757742430364,0.14901369522256477,0.013545003523997812,0.038802946338497325,0.01559804314478792,0.0839757604234326,0.06058332527190069,0.14463329694172278,0.13298558615828976
RF,10,0.24,0.21176470588235294,0.9846452305279234,0.22499999999999998,0.8913987069882183,0.21771055795949976,0.016832320997194852,0.1590193382858687,0.15600165466511934,0.010525446815536386,0.0004963999944722408,0.01736391149928842,0.004228797280303032,1.2437639061779747e-06,0.023156396401376456,0.07173021378919589,0.015542626552977556,0.003291413883169203,0.010441259794640834,0.00956482082889969
