Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
RF,3,0.09134233518665608,0.6084656084656085,0.9982696233660514,0.15883977900552484,0.8773010751589458,0.23530037115957936,0.0021742291086855525,0.39666456662602245,0.4223539472772636,0.00026850671906099364,1.6838345070202542e-05,0.04949634941952023,0.0020752749013218663,0.000227624429916351,0.00015420379169537313,8.385086816353748e-06,0.0016008698675428867,4.0766519643575805e-05,0.000558801273442433,0.0,0.0,5.181029252376846e-06,6.13542937766276e-07,0.0,1.854263100846687e-05,0.0,0.0
LDA,4,0.01799290420679169,0.37566137566137564,0.9943272628084098,0.0343409915356711,0.8090626602818873,0.0812265818108214,0.004556680923353328,0.01571010305910505,0.015563582153988533,0.00026850671906099364,0.0036696003108617425,0.09181826858182958,0.000416800169065179,0.046792738378474176,0.028372270586069837,-0.0001700877366400899,-0.002432765919734936,0.006030854392626605,0.044387786405251914,0.00018358568127125886,0.0009032033758495262,0.012190484630749432,0.0036509213369782857,0.007289776329513509,0.004077060992985171,0.002445309464240686,0.0
QDA,4,0.00039923590996947483,0.9338624338624338,0.37216238831754256,0.0007981306107960166,0.6686834045393184,0.010368771090470033,0.6265649202920701,0.00041638242440060366,0.4631831212325741,0.00026850671906099364,2.304194588547137e-05,0.024676151586008464,-0.005130173359965707,-0.003392074388672661,0.0021576259978593358,-0.0003246323855231603,0.007328293191718571,0.0008896372597809066,-0.0017334633135409172,0.0012731697673308284,0.0001982425403404653,0.03094417440980568,-0.00045961183183476086,0.00030765769757783444,-0.00773091370177732,0.010937698123240237,0.0
LR,4,0.08744394618834081,0.6190476190476191,0.9981630730807097,0.1532416502946955,0.8090950380878035,0.2322002976162357,0.0023449243473171923,0.21742188942412602,0.3278525305958472,0.00026850671906099364,0.004677515014759192,0.07429432336439692,0.00016947419370241245,0.010857528512703874,0.0007505675272175605,-0.0006928944910659984,0.00046192966071083584,-0.0005238293259888893,0.017491972813230804,-2.1814860009516934e-06,-8.753212578984648e-05,0.017881504407283488,0.0011015140876276864,0.00018719876746040587,0.0011439167217720092,0.001080789970618179,0.0
CART,4,0.012046257629296498,0.5952380952380952,0.9867835026062199,0.023614609571788413,0.7910633793266975,0.0833566550372903,0.013216497393780021,0.007279072737058317,0.30369651707922013,0.00026850671906099364,0.0121932114882507,0.33242819843342036,0.06686684073107049,0.085378590078329,0.04861618798955614,0.002819843342036621,0.10180156657963442,0.04140992167101829,0.0107832898172324,0.0,0.0,0.0013315926892951025,0.0002872062663185515,0.0,0.010052219321148814,0.0,0.0
GBDT,4,0.08330366678533285,0.6190476190476191,0.9980685984943735,0.14684656416692815,0.840516525797553,0.22661258444219684,0.001660079938082678,0.27422273082087306,0.27218364621547886,0.00026850671906099364,2.8495660887983832e-05,0.11191077722255931,0.005666409887585289,0.0002662776349965368,0.0007627020430979626,0.0,0.008555788095903539,1.4588687631622576e-05,0.00015256767719455943,-4.4408920985006264e-17,0.0,0.0,1.3634287507890974e-07,0.0,8.180572503624362e-07,0.0,0.0
NN,4,0.05873642645607108,0.6296296296296297,0.9971913344783937,0.1074492099322799,0.804774730696354,0.19173027062342501,0.0033674185102765507,0.14920366367252746,0.3265382695581363,0.00026850671906099364,0.013336378324209575,0.07339091547423444,0.0006368575694153833,0.04496833436726673,0.0077855871946770575,0.003890543939899982,0.07047345063365336,0.01995364342247874,0.02373620380532948,3.408571876544198e-05,0.005208297827376129,0.02961115012032245,0.018764460866186196,2.1678517134793295e-05,0.018746736292428023,0.002046915583308806,0.0
RF,4,0.09134233518665608,0.6084656084656085,0.9982696233660514,0.15883977900552484,0.8773010751589458,0.23530037115957936,0.0021742291086855525,0.39666456662602245,0.4223539472772636,0.00026850671906099364,1.6838345070202542e-05,0.04949634941952023,0.0020752749013218663,0.000227624429916351,0.00015420379169537313,8.385086816353748e-06,0.0016008698675428867,4.0766519643575805e-05,0.000558801273442433,0.0,0.0,5.181029252376846e-06,6.13542937766276e-07,0.0,1.854263100846687e-05,0.0,0.0
LDA,5,0.01799290420679169,0.37566137566137564,0.9943272628084098,0.0343409915356711,0.8090626602818873,0.0812265818108214,0.004556680923353328,0.01571010305910505,0.015563582153988533,0.00026850671906099364,0.0036696003108617425,0.09181826858182958,0.000416800169065179,0.046792738378474176,0.028372270586069837,-0.0001700877366400899,-0.002432765919734936,0.006030854392626605,0.044387786405251914,0.00018358568127125886,0.0009032033758495262,0.012190484630749432,0.0036509213369782857,0.007289776329513509,0.004077060992985171,0.002445309464240686,0.0
QDA,5,0.00039923590996947483,0.9338624338624338,0.37216238831754256,0.0007981306107960166,0.6686834045393184,0.010368771090470033,0.6265649202920701,0.00041638242440060366,0.4631831212325741,0.00026850671906099364,2.304194588547137e-05,0.024676151586008464,-0.005130173359965707,-0.003392074388672661,0.0021576259978593358,-0.0003246323855231603,0.007328293191718571,0.0008896372597809066,-0.0017334633135409172,0.0012731697673308284,0.0001982425403404653,0.03094417440980568,-0.00045961183183476086,0.00030765769757783444,-0.00773091370177732,0.010937698123240237,0.0
LR,5,0.08744394618834081,0.6190476190476191,0.9981630730807097,0.1532416502946955,0.8090950380878035,0.2322002976162357,0.0023449243473171923,0.21742188942412602,0.3278525305958472,0.00026850671906099364,0.004677515014759192,0.07429432336439692,0.00016947419370241245,0.010857528512703874,0.0007505675272175605,-0.0006928944910659984,0.00046192966071083584,-0.0005238293259888893,0.017491972813230804,-2.1814860009516934e-06,-8.753212578984648e-05,0.017881504407283488,0.0011015140876276864,0.00018719876746040587,0.0011439167217720092,0.001080789970618179,0.0
CART,5,0.012046257629296498,0.5952380952380952,0.9867835026062199,0.023614609571788413,0.7910633793266975,0.0833566550372903,0.013216497393780021,0.007279072737058317,0.30369651707922013,0.00026850671906099364,0.0121932114882507,0.33242819843342036,0.06686684073107049,0.085378590078329,0.04861618798955614,0.002819843342036621,0.10180156657963442,0.04140992167101829,0.0107832898172324,0.0,0.0,0.0013315926892951025,0.0002872062663185515,0.0,0.010052219321148814,0.0,0.0
GBDT,5,0.08330366678533285,0.6190476190476191,0.9980685984943735,0.14684656416692815,0.840516525797553,0.22661258444219684,0.001660079938082678,0.27422273082087306,0.27218364621547886,0.00026850671906099364,2.8495660887983832e-05,0.11191077722255931,0.005666409887585289,0.0002662776349965368,0.0007627020430979626,0.0,0.008555788095903539,1.4588687631622576e-05,0.00015256767719455943,-4.4408920985006264e-17,0.0,0.0,1.3634287507890974e-07,0.0,8.180572503624362e-07,0.0,0.0
NN,5,0.05873642645607108,0.6296296296296297,0.9971913344783937,0.1074492099322799,0.804774730696354,0.19173027062342501,0.0033674185102765507,0.14920366367252746,0.3265382695581363,0.00026850671906099364,0.013336378324209575,0.07339091547423444,0.0006368575694153833,0.04496833436726673,0.0077855871946770575,0.003890543939899982,0.07047345063365336,0.01995364342247874,0.02373620380532948,3.408571876544198e-05,0.005208297827376129,0.02961115012032245,0.018764460866186196,2.1678517134793295e-05,0.018746736292428023,0.002046915583308806,0.0
RF,5,0.09134233518665608,0.6084656084656085,0.9982696233660514,0.15883977900552484,0.8773010751589458,0.23530037115957936,0.0021742291086855525,0.39666456662602245,0.4223539472772636,0.00026850671906099364,1.6838345070202542e-05,0.04949634941952023,0.0020752749013218663,0.000227624429916351,0.00015420379169537313,8.385086816353748e-06,0.0016008698675428867,4.0766519643575805e-05,0.000558801273442433,0.0,0.0,5.181029252376846e-06,6.13542937766276e-07,0.0,1.854263100846687e-05,0.0,0.0
LDA,6,0.01799290420679169,0.37566137566137564,0.9943272628084098,0.0343409915356711,0.8090626602818873,0.0812265818108214,0.004556680923353328,0.01571010305910505,0.015563582153988533,0.00026850671906099364,0.0036696003108617425,0.09181826858182958,0.000416800169065179,0.046792738378474176,0.028372270586069837,-0.0001700877366400899,-0.002432765919734936,0.006030854392626605,0.044387786405251914,0.00018358568127125886,0.0009032033758495262,0.012190484630749432,0.0036509213369782857,0.007289776329513509,0.004077060992985171,0.002445309464240686,0.0
QDA,6,0.00039923590996947483,0.9338624338624338,0.37216238831754256,0.0007981306107960166,0.6686834045393184,0.010368771090470033,0.6265649202920701,0.00041638242440060366,0.4631831212325741,0.00026850671906099364,2.304194588547137e-05,0.024676151586008464,-0.005130173359965707,-0.003392074388672661,0.0021576259978593358,-0.0003246323855231603,0.007328293191718571,0.0008896372597809066,-0.0017334633135409172,0.0012731697673308284,0.0001982425403404653,0.03094417440980568,-0.00045961183183476086,0.00030765769757783444,-0.00773091370177732,0.010937698123240237,0.0
LR,6,0.08744394618834081,0.6190476190476191,0.9981630730807097,0.1532416502946955,0.8090950380878035,0.2322002976162357,0.0023449243473171923,0.21742188942412602,0.3278525305958472,0.00026850671906099364,0.004677515014759192,0.07429432336439692,0.00016947419370241245,0.010857528512703874,0.0007505675272175605,-0.0006928944910659984,0.00046192966071083584,-0.0005238293259888893,0.017491972813230804,-2.1814860009516934e-06,-8.753212578984648e-05,0.017881504407283488,0.0011015140876276864,0.00018719876746040587,0.0011439167217720092,0.001080789970618179,0.0
CART,6,0.012046257629296498,0.5952380952380952,0.9867835026062199,0.023614609571788413,0.7910633793266975,0.0833566550372903,0.013216497393780021,0.007279072737058317,0.30369651707922013,0.00026850671906099364,0.0121932114882507,0.33242819843342036,0.06686684073107049,0.085378590078329,0.04861618798955614,0.002819843342036621,0.10180156657963442,0.04140992167101829,0.0107832898172324,0.0,0.0,0.0013315926892951025,0.0002872062663185515,0.0,0.010052219321148814,0.0,0.0
GBDT,6,0.08330366678533285,0.6190476190476191,0.9980685984943735,0.14684656416692815,0.840516525797553,0.22661258444219684,0.001660079938082678,0.27422273082087306,0.27218364621547886,0.00026850671906099364,2.8495660887983832e-05,0.11191077722255931,0.005666409887585289,0.0002662776349965368,0.0007627020430979626,0.0,0.008555788095903539,1.4588687631622576e-05,0.00015256767719455943,-4.4408920985006264e-17,0.0,0.0,1.3634287507890974e-07,0.0,8.180572503624362e-07,0.0,0.0
NN,6,0.05873642645607108,0.6296296296296297,0.9971913344783937,0.1074492099322799,0.804774730696354,0.19173027062342501,0.0033674185102765507,0.14920366367252746,0.3265382695581363,0.00026850671906099364,0.013336378324209575,0.07339091547423444,0.0006368575694153833,0.04496833436726673,0.0077855871946770575,0.003890543939899982,0.07047345063365336,0.01995364342247874,0.02373620380532948,3.408571876544198e-05,0.005208297827376129,0.02961115012032245,0.018764460866186196,2.1678517134793295e-05,0.018746736292428023,0.002046915583308806,0.0
RF,6,0.09134233518665608,0.6084656084656085,0.9982696233660514,0.15883977900552484,0.8773010751589458,0.23530037115957936,0.0021742291086855525,0.39666456662602245,0.4223539472772636,0.00026850671906099364,1.6838345070202542e-05,0.04949634941952023,0.0020752749013218663,0.000227624429916351,0.00015420379169537313,8.385086816353748e-06,0.0016008698675428867,4.0766519643575805e-05,0.000558801273442433,0.0,0.0,5.181029252376846e-06,6.13542937766276e-07,0.0,1.854263100846687e-05,0.0,0.0
LDA,7,0.01799290420679169,0.37566137566137564,0.9943272628084098,0.0343409915356711,0.8090626602818873,0.0812265818108214,0.004556680923353328,0.01571010305910505,0.015563582153988533,0.00026850671906099364,0.0036696003108617425,0.09181826858182958,0.000416800169065179,0.046792738378474176,0.028372270586069837,-0.0001700877366400899,-0.002432765919734936,0.006030854392626605,0.044387786405251914,0.00018358568127125886,0.0009032033758495262,0.012190484630749432,0.0036509213369782857,0.007289776329513509,0.004077060992985171,0.002445309464240686,0.0
QDA,7,0.00039923590996947483,0.9338624338624338,0.37216238831754256,0.0007981306107960166,0.6686834045393184,0.010368771090470033,0.6265649202920701,0.00041638242440060366,0.4631831212325741,0.00026850671906099364,2.304194588547137e-05,0.024676151586008464,-0.005130173359965707,-0.003392074388672661,0.0021576259978593358,-0.0003246323855231603,0.007328293191718571,0.0008896372597809066,-0.0017334633135409172,0.0012731697673308284,0.0001982425403404653,0.03094417440980568,-0.00045961183183476086,0.00030765769757783444,-0.00773091370177732,0.010937698123240237,0.0
LR,7,0.08744394618834081,0.6190476190476191,0.9981630730807097,0.1532416502946955,0.8090950380878035,0.2322002976162357,0.0023449243473171923,0.21742188942412602,0.3278525305958472,0.00026850671906099364,0.004677515014759192,0.07429432336439692,0.00016947419370241245,0.010857528512703874,0.0007505675272175605,-0.0006928944910659984,0.00046192966071083584,-0.0005238293259888893,0.017491972813230804,-2.1814860009516934e-06,-8.753212578984648e-05,0.017881504407283488,0.0011015140876276864,0.00018719876746040587,0.0011439167217720092,0.001080789970618179,0.0
CART,7,0.012046257629296498,0.5952380952380952,0.9867835026062199,0.023614609571788413,0.7910633793266975,0.0833566550372903,0.013216497393780021,0.007279072737058317,0.30369651707922013,0.00026850671906099364,0.0121932114882507,0.33242819843342036,0.06686684073107049,0.085378590078329,0.04861618798955614,0.002819843342036621,0.10180156657963442,0.04140992167101829,0.0107832898172324,0.0,0.0,0.0013315926892951025,0.0002872062663185515,0.0,0.010052219321148814,0.0,0.0
GBDT,7,0.08330366678533285,0.6190476190476191,0.9980685984943735,0.14684656416692815,0.840516525797553,0.22661258444219684,0.001660079938082678,0.27422273082087306,0.27218364621547886,0.00026850671906099364,2.8495660887983832e-05,0.11191077722255931,0.005666409887585289,0.0002662776349965368,0.0007627020430979626,0.0,0.008555788095903539,1.4588687631622576e-05,0.00015256767719455943,-4.4408920985006264e-17,0.0,0.0,1.3634287507890974e-07,0.0,8.180572503624362e-07,0.0,0.0
NN,7,0.05873642645607108,0.6296296296296297,0.9971913344783937,0.1074492099322799,0.804774730696354,0.19173027062342501,0.0033674185102765507,0.14920366367252746,0.3265382695581363,0.00026850671906099364,0.013336378324209575,0.07339091547423444,0.0006368575694153833,0.04496833436726673,0.0077855871946770575,0.003890543939899982,0.07047345063365336,0.01995364342247874,0.02373620380532948,3.408571876544198e-05,0.005208297827376129,0.02961115012032245,0.018764460866186196,2.1678517134793295e-05,0.018746736292428023,0.002046915583308806,0.0
RF,7,0.09134233518665608,0.6084656084656085,0.9982696233660514,0.15883977900552484,0.8773010751589458,0.23530037115957936,0.0021742291086855525,0.39666456662602245,0.4223539472772636,0.00026850671906099364,1.6838345070202542e-05,0.04949634941952023,0.0020752749013218663,0.000227624429916351,0.00015420379169537313,8.385086816353748e-06,0.0016008698675428867,4.0766519643575805e-05,0.000558801273442433,0.0,0.0,5.181029252376846e-06,6.13542937766276e-07,0.0,1.854263100846687e-05,0.0,0.0
LDA,8,0.01799290420679169,0.37566137566137564,0.9943272628084098,0.0343409915356711,0.8090626602818873,0.0812265818108214,0.004556680923353328,0.01571010305910505,0.015563582153988533,0.00026850671906099364,0.0036696003108617425,0.09181826858182958,0.000416800169065179,0.046792738378474176,0.028372270586069837,-0.0001700877366400899,-0.002432765919734936,0.006030854392626605,0.044387786405251914,0.00018358568127125886,0.0009032033758495262,0.012190484630749432,0.0036509213369782857,0.007289776329513509,0.004077060992985171,0.002445309464240686,0.0
QDA,8,0.00039923590996947483,0.9338624338624338,0.37216238831754256,0.0007981306107960166,0.6686834045393184,0.010368771090470033,0.6265649202920701,0.00041638242440060366,0.4631831212325741,0.00026850671906099364,2.304194588547137e-05,0.024676151586008464,-0.005130173359965707,-0.003392074388672661,0.0021576259978593358,-0.0003246323855231603,0.007328293191718571,0.0008896372597809066,-0.0017334633135409172,0.0012731697673308284,0.0001982425403404653,0.03094417440980568,-0.00045961183183476086,0.00030765769757783444,-0.00773091370177732,0.010937698123240237,0.0
LR,8,0.08744394618834081,0.6190476190476191,0.9981630730807097,0.1532416502946955,0.8090950380878035,0.2322002976162357,0.0023449243473171923,0.21742188942412602,0.3278525305958472,0.00026850671906099364,0.004677515014759192,0.07429432336439692,0.00016947419370241245,0.010857528512703874,0.0007505675272175605,-0.0006928944910659984,0.00046192966071083584,-0.0005238293259888893,0.017491972813230804,-2.1814860009516934e-06,-8.753212578984648e-05,0.017881504407283488,0.0011015140876276864,0.00018719876746040587,0.0011439167217720092,0.001080789970618179,0.0
CART,8,0.012046257629296498,0.5952380952380952,0.9867835026062199,0.023614609571788413,0.7910633793266975,0.0833566550372903,0.013216497393780021,0.007279072737058317,0.30369651707922013,0.00026850671906099364,0.0121932114882507,0.33242819843342036,0.06686684073107049,0.085378590078329,0.04861618798955614,0.002819843342036621,0.10180156657963442,0.04140992167101829,0.0107832898172324,0.0,0.0,0.0013315926892951025,0.0002872062663185515,0.0,0.010052219321148814,0.0,0.0
GBDT,8,0.08330366678533285,0.6190476190476191,0.9980685984943735,0.14684656416692815,0.840516525797553,0.22661258444219684,0.001660079938082678,0.27422273082087306,0.27218364621547886,0.00026850671906099364,2.8495660887983832e-05,0.11191077722255931,0.005666409887585289,0.0002662776349965368,0.0007627020430979626,0.0,0.008555788095903539,1.4588687631622576e-05,0.00015256767719455943,-4.4408920985006264e-17,0.0,0.0,1.3634287507890974e-07,0.0,8.180572503624362e-07,0.0,0.0
NN,8,0.05873642645607108,0.6296296296296297,0.9971913344783937,0.1074492099322799,0.804774730696354,0.19173027062342501,0.0033674185102765507,0.14920366367252746,0.3265382695581363,0.00026850671906099364,0.013336378324209575,0.07339091547423444,0.0006368575694153833,0.04496833436726673,0.0077855871946770575,0.003890543939899982,0.07047345063365336,0.01995364342247874,0.02373620380532948,3.408571876544198e-05,0.005208297827376129,0.02961115012032245,0.018764460866186196,2.1678517134793295e-05,0.018746736292428023,0.002046915583308806,0.0
