Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
GBDT,2,0.09571162212554382,0.7661691542288557,0.9979202868951766,0.17016574585635358,0.9537643541786038,0.27034898656355405,0.0015588456854773113,0.36971984557338894,0.3680319043342119,0.0002783104754124464,5.3799134635434955e-06,0.05222751310638492,0.0013438337034408887,0.001067970055630596,0.0004784688995215225,0.0,0.002704265012247875,6.398663034272723e-05,1.0301961951508788e-06,0.0,0.0,2.7929763512757334e-05,1.0301961951508788e-06,0.0,1.0874293170970439e-05,0.0,0.0
NN,2,0.0986013986013986,0.7014925373134329,0.9981321351675055,0.1729000613120785,0.8912435574249901,0.2625526011295669,0.0024244127227294227,0.14578764554066725,0.2737473634369573,0.0002783104754124464,0.00792999244522794,0.05937965019115872,0.0009687278221652384,0.03276195599917595,0.0012167761727067462,0.008200361713330828,0.033302580069137645,0.01672729562052151,0.009680753645749895,0.0009261463794327351,0.005924658318262011,0.04034883587829954,0.010796570591332677,0.0006412398983540735,0.014026464595590826,-3.983425287876763e-05,0.0
RF,2,0.12406328059950042,0.7412935323383084,0.9984713693290779,0.21255349500713266,0.9414715942374954,0.3028748675927371,0.001816765367653676,0.3958772215549256,0.42397955932148895,0.0002783104754124464,5.150980975732189e-06,0.01607088894485016,6.644765458669877e-05,0.0005358737208397413,7.69213159039328e-05,5.265447219637842e-06,0.00019299008722326594,6.341429912315455e-05,0.00019802660195504805,0.0,0.0,0.002071953480918487,8.813900780668682e-06,0.0,3.662919804980902e-06,0.0,0.0
LDA,3,0.045164457535591555,0.4577114427860697,0.9971559715597156,0.08221626452189455,0.8269381072212779,0.14311448215993422,0.002420377590667858,0.050221807828699054,0.08560117632724004,0.0002783104754124464,0.0008269041459673332,0.22069160504567203,0.007726070831711662,0.011937856276184156,0.0395672603649184,0.01384205947666033,0.008688445777340292,0.0006652205764520192,-0.0028168425631281747,9.620887800183553e-05,0.0017726814862296214,0.0005945949039628084,9.809757102630101e-05,0.0003514113687872689,0.0009162450493349183,0.0028528994299580777,0.0
QDA,3,0.014681208053691275,0.6965174129353234,0.986905561363306,0.028756290438533432,0.859566262734366,0.09988072331250761,0.012823158227842775,0.02746406053053727,0.35504146365407635,0.0002783104754124464,0.0005082301229367925,0.022405393649412852,0.0009532748792380862,0.03237677708843663,0.02662633639339771,0.002003388200819645,0.003259426295185608,-0.00031546896820124906,0.004056454751493832,0.0017677022046198808,0.00032931938371387747,0.05119972070236498,0.0009687278221653051,0.0004037224422518859,0.003714658547194505,0.0016047022732996962,0.0
LR,3,0.08457374830852503,0.6218905472636815,0.9980213648290329,0.14889815366289455,0.8601474211019488,0.22884875025288084,0.0025871724797236306,0.14252792152753577,0.2537737068605016,0.0002783104754124464,0.0009829216364095616,0.03431938371374292,-2.6899567317473226e-05,0.031165151896705767,0.0014411300107599167,0.00287676564181234,0.0031415260639638285,-1.7169936584737755e-06,0.00769098692795509,0.00010508001190461247,0.0027135367780042998,0.041375082988026966,0.000630251138939264,0.00013747395892964586,0.0035790160481675272,0.0001924177560038487,0.0
CART,3,0.026470588235294117,0.7611940298507462,0.9921422291145988,0.051162013041297444,0.876700276080974,0.14104070036555164,0.007857770885401162,0.020215715934426854,0.39386554014456193,0.0002783104754124464,0.004019138755980855,0.3129665071770335,0.037488038277511994,0.08078947368421052,0.06172248803827749,0.0,0.044832535885167425,0.04782296650717701,0.009090909090909084,0.00837320574162681,0.0,0.010789473684210526,0.0032775119617225235,0.00023923444976070574,0.0017942583732057705,0.0,0.0
GBDT,3,0.09571162212554382,0.7661691542288557,0.9979202868951766,0.17016574585635358,0.9537643541786038,0.27034898656355405,0.0015588456854773113,0.36971984557338894,0.3680319043342119,0.0002783104754124464,5.3799134635434955e-06,0.05222751310638492,0.0013438337034408887,0.001067970055630596,0.0004784688995215225,0.0,0.002704265012247875,6.398663034272723e-05,1.0301961951508788e-06,0.0,0.0,2.7929763512757334e-05,1.0301961951508788e-06,0.0,1.0874293170970439e-05,0.0,0.0
NN,3,0.0986013986013986,0.7014925373134329,0.9981321351675055,0.1729000613120785,0.8912435574249901,0.2625526011295669,0.0024244127227294227,0.14578764554066725,0.2737473634369573,0.0002783104754124464,0.00792999244522794,0.05937965019115872,0.0009687278221652384,0.03276195599917595,0.0012167761727067462,0.008200361713330828,0.033302580069137645,0.01672729562052151,0.009680753645749895,0.0009261463794327351,0.005924658318262011,0.04034883587829954,0.010796570591332677,0.0006412398983540735,0.014026464595590826,-3.983425287876763e-05,0.0
RF,3,0.12406328059950042,0.7412935323383084,0.9984713693290779,0.21255349500713266,0.9414715942374954,0.3028748675927371,0.001816765367653676,0.3958772215549256,0.42397955932148895,0.0002783104754124464,5.150980975732189e-06,0.01607088894485016,6.644765458669877e-05,0.0005358737208397413,7.69213159039328e-05,5.265447219637842e-06,0.00019299008722326594,6.341429912315455e-05,0.00019802660195504805,0.0,0.0,0.002071953480918487,8.813900780668682e-06,0.0,3.662919804980902e-06,0.0,0.0
LDA,4,0.045164457535591555,0.4577114427860697,0.9971559715597156,0.08221626452189455,0.8269381072212779,0.14311448215993422,0.002420377590667858,0.050221807828699054,0.08560117632724004,0.0002783104754124464,0.0008269041459673332,0.22069160504567203,0.007726070831711662,0.011937856276184156,0.0395672603649184,0.01384205947666033,0.008688445777340292,0.0006652205764520192,-0.0028168425631281747,9.620887800183553e-05,0.0017726814862296214,0.0005945949039628084,9.809757102630101e-05,0.0003514113687872689,0.0009162450493349183,0.0028528994299580777,0.0
QDA,4,0.014681208053691275,0.6965174129353234,0.986905561363306,0.028756290438533432,0.859566262734366,0.09988072331250761,0.012823158227842775,0.02746406053053727,0.35504146365407635,0.0002783104754124464,0.0005082301229367925,0.022405393649412852,0.0009532748792380862,0.03237677708843663,0.02662633639339771,0.002003388200819645,0.003259426295185608,-0.00031546896820124906,0.004056454751493832,0.0017677022046198808,0.00032931938371387747,0.05119972070236498,0.0009687278221653051,0.0004037224422518859,0.003714658547194505,0.0016047022732996962,0.0
LR,4,0.08457374830852503,0.6218905472636815,0.9980213648290329,0.14889815366289455,0.8601474211019488,0.22884875025288084,0.0025871724797236306,0.14252792152753577,0.2537737068605016,0.0002783104754124464,0.0009829216364095616,0.03431938371374292,-2.6899567317473226e-05,0.031165151896705767,0.0014411300107599167,0.00287676564181234,0.0031415260639638285,-1.7169936584737755e-06,0.00769098692795509,0.00010508001190461247,0.0027135367780042998,0.041375082988026966,0.000630251138939264,0.00013747395892964586,0.0035790160481675272,0.0001924177560038487,0.0
CART,4,0.026470588235294117,0.7611940298507462,0.9921422291145988,0.051162013041297444,0.876700276080974,0.14104070036555164,0.007857770885401162,0.020215715934426854,0.39386554014456193,0.0002783104754124464,0.004019138755980855,0.3129665071770335,0.037488038277511994,0.08078947368421052,0.06172248803827749,0.0,0.044832535885167425,0.04782296650717701,0.009090909090909084,0.00837320574162681,0.0,0.010789473684210526,0.0032775119617225235,0.00023923444976070574,0.0017942583732057705,0.0,0.0
GBDT,4,0.09571162212554382,0.7661691542288557,0.9979202868951766,0.17016574585635358,0.9537643541786038,0.27034898656355405,0.0015588456854773113,0.36971984557338894,0.3680319043342119,0.0002783104754124464,5.3799134635434955e-06,0.05222751310638492,0.0013438337034408887,0.001067970055630596,0.0004784688995215225,0.0,0.002704265012247875,6.398663034272723e-05,1.0301961951508788e-06,0.0,0.0,2.7929763512757334e-05,1.0301961951508788e-06,0.0,1.0874293170970439e-05,0.0,0.0
NN,4,0.0986013986013986,0.7014925373134329,0.9981321351675055,0.1729000613120785,0.8912435574249901,0.2625526011295669,0.0024244127227294227,0.14578764554066725,0.2737473634369573,0.0002783104754124464,0.00792999244522794,0.05937965019115872,0.0009687278221652384,0.03276195599917595,0.0012167761727067462,0.008200361713330828,0.033302580069137645,0.01672729562052151,0.009680753645749895,0.0009261463794327351,0.005924658318262011,0.04034883587829954,0.010796570591332677,0.0006412398983540735,0.014026464595590826,-3.983425287876763e-05,0.0
RF,4,0.12406328059950042,0.7412935323383084,0.9984713693290779,0.21255349500713266,0.9414715942374954,0.3028748675927371,0.001816765367653676,0.3958772215549256,0.42397955932148895,0.0002783104754124464,5.150980975732189e-06,0.01607088894485016,6.644765458669877e-05,0.0005358737208397413,7.69213159039328e-05,5.265447219637842e-06,0.00019299008722326594,6.341429912315455e-05,0.00019802660195504805,0.0,0.0,0.002071953480918487,8.813900780668682e-06,0.0,3.662919804980902e-06,0.0,0.0
LDA,5,0.045164457535591555,0.4577114427860697,0.9971559715597156,0.08221626452189455,0.8269381072212779,0.14311448215993422,0.002420377590667858,0.050221807828699054,0.08560117632724004,0.0002783104754124464,0.0008269041459673332,0.22069160504567203,0.007726070831711662,0.011937856276184156,0.0395672603649184,0.01384205947666033,0.008688445777340292,0.0006652205764520192,-0.0028168425631281747,9.620887800183553e-05,0.0017726814862296214,0.0005945949039628084,9.809757102630101e-05,0.0003514113687872689,0.0009162450493349183,0.0028528994299580777,0.0
QDA,5,0.014681208053691275,0.6965174129353234,0.986905561363306,0.028756290438533432,0.859566262734366,0.09988072331250761,0.012823158227842775,0.02746406053053727,0.35504146365407635,0.0002783104754124464,0.0005082301229367925,0.022405393649412852,0.0009532748792380862,0.03237677708843663,0.02662633639339771,0.002003388200819645,0.003259426295185608,-0.00031546896820124906,0.004056454751493832,0.0017677022046198808,0.00032931938371387747,0.05119972070236498,0.0009687278221653051,0.0004037224422518859,0.003714658547194505,0.0016047022732996962,0.0
LR,5,0.08457374830852503,0.6218905472636815,0.9980213648290329,0.14889815366289455,0.8601474211019488,0.22884875025288084,0.0025871724797236306,0.14252792152753577,0.2537737068605016,0.0002783104754124464,0.0009829216364095616,0.03431938371374292,-2.6899567317473226e-05,0.031165151896705767,0.0014411300107599167,0.00287676564181234,0.0031415260639638285,-1.7169936584737755e-06,0.00769098692795509,0.00010508001190461247,0.0027135367780042998,0.041375082988026966,0.000630251138939264,0.00013747395892964586,0.0035790160481675272,0.0001924177560038487,0.0
CART,5,0.026470588235294117,0.7611940298507462,0.9921422291145988,0.051162013041297444,0.876700276080974,0.14104070036555164,0.007857770885401162,0.020215715934426854,0.39386554014456193,0.0002783104754124464,0.004019138755980855,0.3129665071770335,0.037488038277511994,0.08078947368421052,0.06172248803827749,0.0,0.044832535885167425,0.04782296650717701,0.009090909090909084,0.00837320574162681,0.0,0.010789473684210526,0.0032775119617225235,0.00023923444976070574,0.0017942583732057705,0.0,0.0
GBDT,5,0.09571162212554382,0.7661691542288557,0.9979202868951766,0.17016574585635358,0.9537643541786038,0.27034898656355405,0.0015588456854773113,0.36971984557338894,0.3680319043342119,0.0002783104754124464,5.3799134635434955e-06,0.05222751310638492,0.0013438337034408887,0.001067970055630596,0.0004784688995215225,0.0,0.002704265012247875,6.398663034272723e-05,1.0301961951508788e-06,0.0,0.0,2.7929763512757334e-05,1.0301961951508788e-06,0.0,1.0874293170970439e-05,0.0,0.0
NN,5,0.0986013986013986,0.7014925373134329,0.9981321351675055,0.1729000613120785,0.8912435574249901,0.2625526011295669,0.0024244127227294227,0.14578764554066725,0.2737473634369573,0.0002783104754124464,0.00792999244522794,0.05937965019115872,0.0009687278221652384,0.03276195599917595,0.0012167761727067462,0.008200361713330828,0.033302580069137645,0.01672729562052151,0.009680753645749895,0.0009261463794327351,0.005924658318262011,0.04034883587829954,0.010796570591332677,0.0006412398983540735,0.014026464595590826,-3.983425287876763e-05,0.0
RF,5,0.12406328059950042,0.7412935323383084,0.9984713693290779,0.21255349500713266,0.9414715942374954,0.3028748675927371,0.001816765367653676,0.3958772215549256,0.42397955932148895,0.0002783104754124464,5.150980975732189e-06,0.01607088894485016,6.644765458669877e-05,0.0005358737208397413,7.69213159039328e-05,5.265447219637842e-06,0.00019299008722326594,6.341429912315455e-05,0.00019802660195504805,0.0,0.0,0.002071953480918487,8.813900780668682e-06,0.0,3.662919804980902e-06,0.0,0.0
LDA,6,0.045164457535591555,0.4577114427860697,0.9971559715597156,0.08221626452189455,0.8269381072212779,0.14311448215993422,0.002420377590667858,0.050221807828699054,0.08560117632724004,0.0002783104754124464,0.0008269041459673332,0.22069160504567203,0.007726070831711662,0.011937856276184156,0.0395672603649184,0.01384205947666033,0.008688445777340292,0.0006652205764520192,-0.0028168425631281747,9.620887800183553e-05,0.0017726814862296214,0.0005945949039628084,9.809757102630101e-05,0.0003514113687872689,0.0009162450493349183,0.0028528994299580777,0.0
QDA,6,0.014681208053691275,0.6965174129353234,0.986905561363306,0.028756290438533432,0.859566262734366,0.09988072331250761,0.012823158227842775,0.02746406053053727,0.35504146365407635,0.0002783104754124464,0.0005082301229367925,0.022405393649412852,0.0009532748792380862,0.03237677708843663,0.02662633639339771,0.002003388200819645,0.003259426295185608,-0.00031546896820124906,0.004056454751493832,0.0017677022046198808,0.00032931938371387747,0.05119972070236498,0.0009687278221653051,0.0004037224422518859,0.003714658547194505,0.0016047022732996962,0.0
LR,6,0.08457374830852503,0.6218905472636815,0.9980213648290329,0.14889815366289455,0.8601474211019488,0.22884875025288084,0.0025871724797236306,0.14252792152753577,0.2537737068605016,0.0002783104754124464,0.0009829216364095616,0.03431938371374292,-2.6899567317473226e-05,0.031165151896705767,0.0014411300107599167,0.00287676564181234,0.0031415260639638285,-1.7169936584737755e-06,0.00769098692795509,0.00010508001190461247,0.0027135367780042998,0.041375082988026966,0.000630251138939264,0.00013747395892964586,0.0035790160481675272,0.0001924177560038487,0.0
CART,6,0.026470588235294117,0.7611940298507462,0.9921422291145988,0.051162013041297444,0.876700276080974,0.14104070036555164,0.007857770885401162,0.020215715934426854,0.39386554014456193,0.0002783104754124464,0.004019138755980855,0.3129665071770335,0.037488038277511994,0.08078947368421052,0.06172248803827749,0.0,0.044832535885167425,0.04782296650717701,0.009090909090909084,0.00837320574162681,0.0,0.010789473684210526,0.0032775119617225235,0.00023923444976070574,0.0017942583732057705,0.0,0.0
GBDT,6,0.09571162212554382,0.7661691542288557,0.9979202868951766,0.17016574585635358,0.9537643541786038,0.27034898656355405,0.0015588456854773113,0.36971984557338894,0.3680319043342119,0.0002783104754124464,5.3799134635434955e-06,0.05222751310638492,0.0013438337034408887,0.001067970055630596,0.0004784688995215225,0.0,0.002704265012247875,6.398663034272723e-05,1.0301961951508788e-06,0.0,0.0,2.7929763512757334e-05,1.0301961951508788e-06,0.0,1.0874293170970439e-05,0.0,0.0
NN,6,0.0986013986013986,0.7014925373134329,0.9981321351675055,0.1729000613120785,0.8912435574249901,0.2625526011295669,0.0024244127227294227,0.14578764554066725,0.2737473634369573,0.0002783104754124464,0.00792999244522794,0.05937965019115872,0.0009687278221652384,0.03276195599917595,0.0012167761727067462,0.008200361713330828,0.033302580069137645,0.01672729562052151,0.009680753645749895,0.0009261463794327351,0.005924658318262011,0.04034883587829954,0.010796570591332677,0.0006412398983540735,0.014026464595590826,-3.983425287876763e-05,0.0
RF,6,0.12406328059950042,0.7412935323383084,0.9984713693290779,0.21255349500713266,0.9414715942374954,0.3028748675927371,0.001816765367653676,0.3958772215549256,0.42397955932148895,0.0002783104754124464,5.150980975732189e-06,0.01607088894485016,6.644765458669877e-05,0.0005358737208397413,7.69213159039328e-05,5.265447219637842e-06,0.00019299008722326594,6.341429912315455e-05,0.00019802660195504805,0.0,0.0,0.002071953480918487,8.813900780668682e-06,0.0,3.662919804980902e-06,0.0,0.0
LDA,7,0.045164457535591555,0.4577114427860697,0.9971559715597156,0.08221626452189455,0.8269381072212779,0.14311448215993422,0.002420377590667858,0.050221807828699054,0.08560117632724004,0.0002783104754124464,0.0008269041459673332,0.22069160504567203,0.007726070831711662,0.011937856276184156,0.0395672603649184,0.01384205947666033,0.008688445777340292,0.0006652205764520192,-0.0028168425631281747,9.620887800183553e-05,0.0017726814862296214,0.0005945949039628084,9.809757102630101e-05,0.0003514113687872689,0.0009162450493349183,0.0028528994299580777,0.0
QDA,7,0.014681208053691275,0.6965174129353234,0.986905561363306,0.028756290438533432,0.859566262734366,0.09988072331250761,0.012823158227842775,0.02746406053053727,0.35504146365407635,0.0002783104754124464,0.0005082301229367925,0.022405393649412852,0.0009532748792380862,0.03237677708843663,0.02662633639339771,0.002003388200819645,0.003259426295185608,-0.00031546896820124906,0.004056454751493832,0.0017677022046198808,0.00032931938371387747,0.05119972070236498,0.0009687278221653051,0.0004037224422518859,0.003714658547194505,0.0016047022732996962,0.0
LR,7,0.08457374830852503,0.6218905472636815,0.9980213648290329,0.14889815366289455,0.8601474211019488,0.22884875025288084,0.0025871724797236306,0.14252792152753577,0.2537737068605016,0.0002783104754124464,0.0009829216364095616,0.03431938371374292,-2.6899567317473226e-05,0.031165151896705767,0.0014411300107599167,0.00287676564181234,0.0031415260639638285,-1.7169936584737755e-06,0.00769098692795509,0.00010508001190461247,0.0027135367780042998,0.041375082988026966,0.000630251138939264,0.00013747395892964586,0.0035790160481675272,0.0001924177560038487,0.0
CART,7,0.026470588235294117,0.7611940298507462,0.9921422291145988,0.051162013041297444,0.876700276080974,0.14104070036555164,0.007857770885401162,0.020215715934426854,0.39386554014456193,0.0002783104754124464,0.004019138755980855,0.3129665071770335,0.037488038277511994,0.08078947368421052,0.06172248803827749,0.0,0.044832535885167425,0.04782296650717701,0.009090909090909084,0.00837320574162681,0.0,0.010789473684210526,0.0032775119617225235,0.00023923444976070574,0.0017942583732057705,0.0,0.0
GBDT,7,0.09571162212554382,0.7661691542288557,0.9979202868951766,0.17016574585635358,0.9537643541786038,0.27034898656355405,0.0015588456854773113,0.36971984557338894,0.3680319043342119,0.0002783104754124464,5.3799134635434955e-06,0.05222751310638492,0.0013438337034408887,0.001067970055630596,0.0004784688995215225,0.0,0.002704265012247875,6.398663034272723e-05,1.0301961951508788e-06,0.0,0.0,2.7929763512757334e-05,1.0301961951508788e-06,0.0,1.0874293170970439e-05,0.0,0.0
NN,7,0.0986013986013986,0.7014925373134329,0.9981321351675055,0.1729000613120785,0.8912435574249901,0.2625526011295669,0.0024244127227294227,0.14578764554066725,0.2737473634369573,0.0002783104754124464,0.00792999244522794,0.05937965019115872,0.0009687278221652384,0.03276195599917595,0.0012167761727067462,0.008200361713330828,0.033302580069137645,0.01672729562052151,0.009680753645749895,0.0009261463794327351,0.005924658318262011,0.04034883587829954,0.010796570591332677,0.0006412398983540735,0.014026464595590826,-3.983425287876763e-05,0.0
RF,7,0.12406328059950042,0.7412935323383084,0.9984713693290779,0.21255349500713266,0.9414715942374954,0.3028748675927371,0.001816765367653676,0.3958772215549256,0.42397955932148895,0.0002783104754124464,5.150980975732189e-06,0.01607088894485016,6.644765458669877e-05,0.0005358737208397413,7.69213159039328e-05,5.265447219637842e-06,0.00019299008722326594,6.341429912315455e-05,0.00019802660195504805,0.0,0.0,0.002071953480918487,8.813900780668682e-06,0.0,3.662919804980902e-06,0.0,0.0
LDA,8,0.045164457535591555,0.4577114427860697,0.9971559715597156,0.08221626452189455,0.8269381072212779,0.14311448215993422,0.002420377590667858,0.050221807828699054,0.08560117632724004,0.0002783104754124464,0.0008269041459673332,0.22069160504567203,0.007726070831711662,0.011937856276184156,0.0395672603649184,0.01384205947666033,0.008688445777340292,0.0006652205764520192,-0.0028168425631281747,9.620887800183553e-05,0.0017726814862296214,0.0005945949039628084,9.809757102630101e-05,0.0003514113687872689,0.0009162450493349183,0.0028528994299580777,0.0
QDA,8,0.014681208053691275,0.6965174129353234,0.986905561363306,0.028756290438533432,0.859566262734366,0.09988072331250761,0.012823158227842775,0.02746406053053727,0.35504146365407635,0.0002783104754124464,0.0005082301229367925,0.022405393649412852,0.0009532748792380862,0.03237677708843663,0.02662633639339771,0.002003388200819645,0.003259426295185608,-0.00031546896820124906,0.004056454751493832,0.0017677022046198808,0.00032931938371387747,0.05119972070236498,0.0009687278221653051,0.0004037224422518859,0.003714658547194505,0.0016047022732996962,0.0
LR,8,0.08457374830852503,0.6218905472636815,0.9980213648290329,0.14889815366289455,0.8601474211019488,0.22884875025288084,0.0025871724797236306,0.14252792152753577,0.2537737068605016,0.0002783104754124464,0.0009829216364095616,0.03431938371374292,-2.6899567317473226e-05,0.031165151896705767,0.0014411300107599167,0.00287676564181234,0.0031415260639638285,-1.7169936584737755e-06,0.00769098692795509,0.00010508001190461247,0.0027135367780042998,0.041375082988026966,0.000630251138939264,0.00013747395892964586,0.0035790160481675272,0.0001924177560038487,0.0
CART,8,0.026470588235294117,0.7611940298507462,0.9921422291145988,0.051162013041297444,0.876700276080974,0.14104070036555164,0.007857770885401162,0.020215715934426854,0.39386554014456193,0.0002783104754124464,0.004019138755980855,0.3129665071770335,0.037488038277511994,0.08078947368421052,0.06172248803827749,0.0,0.044832535885167425,0.04782296650717701,0.009090909090909084,0.00837320574162681,0.0,0.010789473684210526,0.0032775119617225235,0.00023923444976070574,0.0017942583732057705,0.0,0.0
GBDT,8,0.09571162212554382,0.7661691542288557,0.9979202868951766,0.17016574585635358,0.9537643541786038,0.27034898656355405,0.0015588456854773113,0.36971984557338894,0.3680319043342119,0.0002783104754124464,5.3799134635434955e-06,0.05222751310638492,0.0013438337034408887,0.001067970055630596,0.0004784688995215225,0.0,0.002704265012247875,6.398663034272723e-05,1.0301961951508788e-06,0.0,0.0,2.7929763512757334e-05,1.0301961951508788e-06,0.0,1.0874293170970439e-05,0.0,0.0
NN,8,0.0986013986013986,0.7014925373134329,0.9981321351675055,0.1729000613120785,0.8912435574249901,0.2625526011295669,0.0024244127227294227,0.14578764554066725,0.2737473634369573,0.0002783104754124464,0.00792999244522794,0.05937965019115872,0.0009687278221652384,0.03276195599917595,0.0012167761727067462,0.008200361713330828,0.033302580069137645,0.01672729562052151,0.009680753645749895,0.0009261463794327351,0.005924658318262011,0.04034883587829954,0.010796570591332677,0.0006412398983540735,0.014026464595590826,-3.983425287876763e-05,0.0
